sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,status,payment,order_date,delivery_date,delivery_time,age_group
4801,963,707,119,3,357,Jacket,Trench Coat,M,orange,112,43,"A orange coloured, M sized, Trench Coat Jacket",108,fulan 108,Prefer not to say,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,18632.0,2021-06-18,2021-07-14,26.0,Adults
4802,963,303,105,1,105,Shirt,Cuban Collar,L,blue,93,65,"A blue coloured, L sized, Cuban Collar Shirt",108,fulan 108,Prefer not to say,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,18632.0,2021-06-18,2021-07-14,26.0,Adults
4803,963,493,102,3,306,Jacket,Windbreaker,L,red,109,40,"A red coloured, L sized, Windbreaker Jacket",108,fulan 108,Prefer not to say,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,18632.0,2021-06-18,2021-07-14,26.0,Adults
4804,963,293,105,3,315,Shirt,Cuban Collar,L,yellow,93,77,"A yellow coloured, L sized, Cuban Collar Shirt",108,fulan 108,Prefer not to say,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,18632.0,2021-06-18,2021-07-14,26.0,Adults
4805,964,39,104,1,104,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt",367,fulan 367,Prefer not to say,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,Active,22258.0,2021-07-08,2021-07-16,8.0,Adults
4806,964,1238,112,1,112,Trousers,Tracksuit Bottoms,L,yellow,91,41,"A yellow coloured, L sized, Tracksuit Bottoms Trousers",367,fulan 367,Prefer not to say,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,Active,22258.0,2021-07-08,2021-07-16,8.0,Adults
4807,964,1055,93,1,93,Trousers,Joggers,XS,orange,94,65,"A orange coloured, XS sized, Joggers Trousers",367,fulan 367,Prefer not to say,51,59 Henry PlaceSuite 781,514,Jasperside,South Australia,Australia,Active,22258.0,2021-07-08,2021-07-16,8.0,Adults
4808,965,1115,115,1,115,Trousers,Cropped,XS,violet,99,65,"A violet coloured, XS sized, Cropped Trousers",69,fulan 69,Prefer not to say,79,473 Leo CourtSuite 784,8820,East Sofia,Victoria,Australia,Active,14014.0,2021-07-24,2021-07-29,5.0,Seniors
4809,965,966,97,1,97,Trousers,Slim-Fit,S,blue,119,49,"A blue coloured, S sized, Slim-Fit Trousers",69,fulan 69,Prefer not to say,79,473 Leo CourtSuite 784,8820,East Sofia,Victoria,Australia,Active,14014.0,2021-07-24,2021-07-29,5.0,Seniors
4810,965,1022,90,3,270,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers",69,fulan 69,Prefer not to say,79,473 Leo CourtSuite 784,8820,East Sofia,Victoria,Australia,Active,14014.0,2021-07-24,2021-07-29,5.0,Seniors
4811,965,288,105,2,210,Shirt,Cuban Collar,L,orange,93,65,"A orange coloured, L sized, Cuban Collar Shirt",69,fulan 69,Prefer not to say,79,473 Leo CourtSuite 784,8820,East Sofia,Victoria,Australia,Active,14014.0,2021-07-24,2021-07-29,5.0,Seniors
4812,965,1152,102,3,306,Trousers,Cargo Pants,M,violet,106,58,"A violet coloured, M sized, Cargo Pants Trousers",69,fulan 69,Prefer not to say,79,473 Leo CourtSuite 784,8820,East Sofia,Victoria,Australia,Active,14014.0,2021-07-24,2021-07-29,5.0,Seniors
4813,965,101,118,2,236,Shirt,Flannel,S,violet,96,70,"A violet coloured, S sized, Flannel Shirt",69,fulan 69,Prefer not to say,79,473 Leo CourtSuite 784,8820,East Sofia,Victoria,Australia,Active,14014.0,2021-07-24,2021-07-29,5.0,Seniors
4814,966,965,97,3,291,Trousers,Slim-Fit,XS,blue,119,55,"A blue coloured, XS sized, Slim-Fit Trousers",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4815,966,416,119,3,357,Shirt,Casual Slim Fit,S,violet,113,50,"A violet coloured, S sized, Casual Slim Fit Shirt",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4816,966,756,109,3,327,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4817,966,1076,93,1,93,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4818,966,326,109,2,218,Shirt,Mandarin Collar,S,yellow,108,76,"A yellow coloured, S sized, Mandarin Collar Shirt",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4819,966,800,91,3,273,Jacket,Pullover,XS,violet,114,61,"A violet coloured, XS sized, Pullover Jacket",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4820,966,342,109,1,109,Shirt,Mandarin Collar,M,indigo,108,51,"A indigo coloured, M sized, Mandarin Collar Shirt",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4821,966,1078,93,3,279,Trousers,Joggers,L,indigo,94,42,"A indigo coloured, L sized, Joggers Trousers",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4822,966,1177,99,3,297,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4823,966,1148,102,3,306,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,28100.0,2021-02-25,2021-03-10,13.0,Adults
4824,967,235,106,1,106,Shirt,Chambray,XS,indigo,105,75,"A indigo coloured, XS sized, Chambray Shirt",306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Active,32010.0,2021-10-11,2021-11-07,27.0,Seniors
4825,967,283,105,1,105,Shirt,Cuban Collar,L,red,93,45,"A red coloured, L sized, Cuban Collar Shirt",306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Active,32010.0,2021-10-11,2021-11-07,27.0,Seniors
4826,967,591,100,1,100,Jacket,Bomber,S,violet,90,45,"A violet coloured, S sized, Bomber Jacket",306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Active,32010.0,2021-10-11,2021-11-07,27.0,Seniors
4827,967,1078,93,3,279,Trousers,Joggers,L,indigo,94,42,"A indigo coloured, L sized, Joggers Trousers",306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Active,32010.0,2021-10-11,2021-11-07,27.0,Seniors
4828,967,133,92,2,184,Shirt,Denim,L,indigo,115,58,"A indigo coloured, L sized, Denim Shirt",306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Active,32010.0,2021-10-11,2021-11-07,27.0,Seniors
4829,967,42,104,1,104,Shirt,Dress,M,orange,119,53,"A orange coloured, M sized, Dress Shirt",306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Active,32010.0,2021-10-11,2021-11-07,27.0,Seniors
4830,967,769,109,2,218,Jacket,Peacoat,XL,violet,102,42,"A violet coloured, XL sized, Peacoat Jacket",306,fulan 306,Prefer not to say,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,Active,32010.0,2021-10-11,2021-11-07,27.0,Seniors
4831,968,575,100,2,200,Jacket,Bomber,XS,green,90,48,"A green coloured, XS sized, Bomber Jacket",765,fulan 765,Prefer not to say,59,8580 Moss RoadApt. 681,751,Eveside,New South Wales,Australia,Active,32223.0,2021-03-14,2021-04-03,20.0,Adults
4832,968,403,119,3,357,Shirt,Casual Slim Fit,L,green,113,54,"A green coloured, L sized, Casual Slim Fit Shirt",765,fulan 765,Prefer not to say,59,8580 Moss RoadApt. 681,751,Eveside,New South Wales,Australia,Active,32223.0,2021-03-14,2021-04-03,20.0,Adults
4833,968,917,96,2,192,Trousers,Drawstring,M,orange,104,76,"A orange coloured, M sized, Drawstring Trousers",765,fulan 765,Prefer not to say,59,8580 Moss RoadApt. 681,751,Eveside,New South Wales,Australia,Active,32223.0,2021-03-14,2021-04-03,20.0,Adults
4834,968,447,107,3,321,Jacket,Denim,M,indigo,92,52,"A indigo coloured, M sized, Denim Jacket",765,fulan 765,Prefer not to say,59,8580 Moss RoadApt. 681,751,Eveside,New South Wales,Australia,Active,32223.0,2021-03-14,2021-04-03,20.0,Adults
4835,968,1077,93,3,279,Trousers,Joggers,M,indigo,94,66,"A indigo coloured, M sized, Joggers Trousers",765,fulan 765,Prefer not to say,59,8580 Moss RoadApt. 681,751,Eveside,New South Wales,Australia,Active,32223.0,2021-03-14,2021-04-03,20.0,Adults
4836,968,232,106,3,318,Shirt,Chambray,M,blue,105,66,"A blue coloured, M sized, Chambray Shirt",765,fulan 765,Prefer not to say,59,8580 Moss RoadApt. 681,751,Eveside,New South Wales,Australia,Active,32223.0,2021-03-14,2021-04-03,20.0,Adults
4837,969,651,93,2,186,Jacket,Coach,S,blue,115,47,"A blue coloured, S sized, Coach Jacket",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,23565.0,2021-05-22,2021-05-25,3.0,Adults
4838,969,35,104,3,312,Shirt,Dress,XS,red,119,63,"A red coloured, XS sized, Dress Shirt",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,23565.0,2021-05-22,2021-05-25,3.0,Adults
4839,969,266,95,2,190,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",639,fulan 639,Prefer not to say,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,Active,23565.0,2021-05-22,2021-05-25,3.0,Adults
4840,970,914,96,3,288,Trousers,Drawstring,XL,red,104,77,"A red coloured, XL sized, Drawstring Trousers",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4841,970,912,96,2,192,Trousers,Drawstring,M,red,104,70,"A red coloured, M sized, Drawstring Trousers",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4842,970,965,97,3,291,Trousers,Slim-Fit,XS,blue,119,55,"A blue coloured, XS sized, Slim-Fit Trousers",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4843,970,403,119,3,357,Shirt,Casual Slim Fit,L,green,113,54,"A green coloured, L sized, Casual Slim Fit Shirt",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4844,970,1253,112,3,336,Trousers,Tracksuit Bottoms,L,indigo,91,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4845,970,1211,105,3,315,Trousers,Pleated,S,blue,90,60,"A blue coloured, S sized, Pleated Trousers",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4846,970,283,105,2,210,Shirt,Cuban Collar,L,red,93,45,"A red coloured, L sized, Cuban Collar Shirt",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4847,970,319,109,1,109,Shirt,Mandarin Collar,XL,red,108,64,"A red coloured, XL sized, Mandarin Collar Shirt",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4848,970,510,102,1,102,Jacket,Windbreaker,XS,blue,109,59,"A blue coloured, XS sized, Windbreaker Jacket",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4849,970,268,95,2,190,Shirt,Polo,L,blue,117,77,"A blue coloured, L sized, Polo Shirt",382,fulan 382,Prefer not to say,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,Active,36941.0,2021-01-04,2021-01-23,19.0,Youth
4850,971,1179,99,3,297,Trousers,High-Waisted,XL,blue,98,65,"A blue coloured, XL sized, High-Waisted Trousers",272,fulan 272,Prefer not to say,22,3627 Chloe Estate DrSuite 963,4499,New Angelinaberg,Victoria,Australia,Active,40173.0,2021-08-26,2021-09-12,17.0,Youth
4851,971,1207,105,3,315,Trousers,Pleated,M,green,90,41,"A green coloured, M sized, Pleated Trousers",272,fulan 272,Prefer not to say,22,3627 Chloe Estate DrSuite 963,4499,New Angelinaberg,Victoria,Australia,Active,40173.0,2021-08-26,2021-09-12,17.0,Youth
4852,971,332,109,1,109,Shirt,Mandarin Collar,M,green,108,57,"A green coloured, M sized, Mandarin Collar Shirt",272,fulan 272,Prefer not to say,22,3627 Chloe Estate DrSuite 963,4499,New Angelinaberg,Victoria,Australia,Active,40173.0,2021-08-26,2021-09-12,17.0,Youth
4853,972,1016,90,3,270,Trousers,Relaxed Leg,S,red,95,70,"A red coloured, S sized, Relaxed Leg Trousers",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4854,972,578,100,2,200,Jacket,Bomber,L,green,90,78,"A green coloured, L sized, Bomber Jacket",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4855,972,123,92,1,92,Shirt,Denim,L,green,115,71,"A green coloured, L sized, Denim Shirt",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4856,972,952,97,3,291,Trousers,Slim-Fit,M,orange,119,44,"A orange coloured, M sized, Slim-Fit Trousers",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4857,972,1189,99,1,99,Trousers,High-Waisted,XL,violet,98,74,"A violet coloured, XL sized, High-Waisted Trousers",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4858,972,324,109,1,109,Shirt,Mandarin Collar,XL,orange,108,59,"A orange coloured, XL sized, Mandarin Collar Shirt",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4859,972,1220,105,2,210,Trousers,Pleated,XS,violet,90,58,"A violet coloured, XS sized, Pleated Trousers",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4860,972,478,118,2,236,Jacket,Puffer,L,blue,110,48,"A blue coloured, L sized, Puffer Jacket",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4861,972,163,91,1,91,Shirt,Linen,L,blue,116,70,"A blue coloured, L sized, Linen Shirt",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4862,972,846,113,2,226,Trousers,Chinos,S,orange,100,58,"A orange coloured, S sized, Chinos Trousers",117,fulan 117,Female,75,0544 Zoe CourtSuite 153,2398,New Ellieland,Tasmania,Australia,Active,10698.0,2021-07-22,2021-08-08,17.0,Seniors
4863,973,450,107,2,214,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket",232,fulan 232,Male,24,8982 O'reilly PlazaSuite 007,5019,Lake Matilda,Northern Territory,Australia,Active,49214.0,2021-09-04,2021-09-24,20.0,Youth
4864,973,255,95,3,285,Shirt,Polo,XS,yellow,117,79,"A yellow coloured, XS sized, Polo Shirt",232,fulan 232,Male,24,8982 O'reilly PlazaSuite 007,5019,Lake Matilda,Northern Territory,Australia,Active,49214.0,2021-09-04,2021-09-24,20.0,Youth
4865,974,293,105,2,210,Shirt,Cuban Collar,L,yellow,93,77,"A yellow coloured, L sized, Cuban Collar Shirt",221,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active,17928.0,2021-01-22,2021-02-18,27.0,Adults
4866,974,1038,90,1,90,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",221,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active,17928.0,2021-01-22,2021-02-18,27.0,Adults
4867,974,183,98,2,196,Shirt,Camp Collared,L,orange,112,63,"A orange coloured, L sized, Camp Collared Shirt",221,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active,17928.0,2021-01-22,2021-02-18,27.0,Adults
4868,974,104,118,2,236,Shirt,Flannel,XL,violet,96,43,"A violet coloured, XL sized, Flannel Shirt",221,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active,17928.0,2021-01-22,2021-02-18,27.0,Adults
4869,974,540,98,1,98,Jacket,Leather,XS,green,113,57,"A green coloured, XS sized, Leather Jacket",221,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active,17928.0,2021-01-22,2021-02-18,27.0,Adults
4870,974,821,117,1,117,Jacket,Shearling,S,green,95,66,"A green coloured, S sized, Shearling Jacket",221,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active,17928.0,2021-01-22,2021-02-18,27.0,Adults
4871,974,955,97,1,97,Trousers,Slim-Fit,XS,yellow,119,59,"A yellow coloured, XS sized, Slim-Fit Trousers",221,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active,17928.0,2021-01-22,2021-02-18,27.0,Adults
4872,974,719,119,2,238,Jacket,Trench Coat,xl,green,112,53,"A green coloured, XL sized, Trench Coat Jacket",221,fulan 221,Prefer not to say,43,9173 Maya SummitApt. 856,4519,East Gabriel,Australian Capital Territory,Australia,Active,17928.0,2021-01-22,2021-02-18,27.0,Adults
4873,975,799,91,1,91,Jacket,Pullover,XL,indigo,114,43,"A indigo coloured, XL sized, Pullover Jacket",316,fulan 316,Prefer not to say,67,49 Klein DriveSuite 199,7784,Christopherside,Northern Territory,Australia,Active,28211.0,2021-01-18,2021-01-30,12.0,Seniors
4874,975,795,91,1,91,Jacket,Pullover,XS,indigo,114,78,"A indigo coloured, XS sized, Pullover Jacket",316,fulan 316,Prefer not to say,67,49 Klein DriveSuite 199,7784,Christopherside,Northern Territory,Australia,Active,28211.0,2021-01-18,2021-01-30,12.0,Seniors
4875,975,902,94,1,94,Trousers,Cords,M,indigo,113,52,"A indigo coloured, M sized, Cords Trousers",316,fulan 316,Prefer not to say,67,49 Klein DriveSuite 199,7784,Christopherside,Northern Territory,Australia,Active,28211.0,2021-01-18,2021-01-30,12.0,Seniors
4876,975,1084,93,3,279,Trousers,Joggers,XL,violet,94,40,"A violet coloured, XL sized, Joggers Trousers",316,fulan 316,Prefer not to say,67,49 Klein DriveSuite 199,7784,Christopherside,Northern Territory,Australia,Active,28211.0,2021-01-18,2021-01-30,12.0,Seniors
4877,975,572,100,1,100,Jacket,Bomber,M,yellow,90,71,"A yellow coloured, M sized, Bomber Jacket",316,fulan 316,Prefer not to say,67,49 Klein DriveSuite 199,7784,Christopherside,Northern Territory,Australia,Active,28211.0,2021-01-18,2021-01-30,12.0,Seniors
4878,976,354,94,1,94,Shirt,Henley,XL,red,92,59,"A red coloured, XL sized, Henley Shirt",778,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,11014.0,2021-10-15,2021-11-04,20.0,Youth
4879,976,903,94,3,282,Trousers,Cords,L,indigo,113,62,"A indigo coloured, L sized, Cords Trousers",778,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,11014.0,2021-10-15,2021-11-04,20.0,Youth
4880,976,673,113,2,226,Jacket,Parka,L,orange,119,77,"A orange coloured, L sized, Parka Jacket",778,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,11014.0,2021-10-15,2021-11-04,20.0,Youth
